Ordinal,Function,Ordinal_in_Function
4996,?PostCreateDialog@COccManager@@UAEXPAU_AFX_OCC_DIALOG_INFO@@@Z @ 5231 NONAME,False
4997,?PostModal@CDialog@@IAEXXZ @ 5232 NONAME,False
4998,?PostModalDialog@COleControl@@QAEXPAUHWND__@@@Z @ 5233 NONAME,False
4999,?PostNcDestroy@CControlBar@@UAEXXZ @ 5234 NONAME,False
5000,?PostNcDestroy@CControlFrameWnd@@MAEXXZ @ 5235 NONAME,False
5001,?PostNcDestroy@CFindReplaceDialog@@MAEXXZ @ 5236 NONAME,False
5002,?PostNcDestroy@CFrameWnd@@MAEXXZ @ 5237 NONAME,False
5003,?PostNcDestroy@COleCntrFrameWnd@@MAEXXZ @ 5238 NONAME,False
5004,?PostNcDestroy@CReflectorWnd@@MAEXXZ @ 5239 NONAME,False
5005,?PostNcDestroy@CView@@MAEXXZ @ 5240 NONAME,False
5006,?PostNcDestroy@CWnd@@MAEXXZ @ 5241 NONAME,False
5007,?PreBindFields@CRecordset@@UAEXXZ @ 5242 NONAME,False
5008,?PreCloseFrame@CDocument@@UAEXPAVCFrameWnd@@@Z @ 5243 NONAME,False
5009,?PreCloseFrame@COleDocument@@UAEXPAVCFrameWnd@@@Z @ 5244 NONAME,False
5010,?PreCloseFrame@CRichEditDoc@@UAEXPAVCFrameWnd@@@Z @ 5245 NONAME,False
5011,?PreCompareItem@CCheckListBox@@IAEHPAUtagCOMPAREITEMSTRUCT@@@Z @ 5246 NONAME,False
5012,?PreCreateDialog@COccManager@@UAEPBUDLGTEMPLATE@@PAU_AFX_OCC_DIALOG_INFO@@PBU2@@Z @ 5247 NONAME,False
5013,?PreCreateWindow@CControlBar@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5248 NONAME,False
5014,?PreCreateWindow@CControlFrameWnd@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5249 NONAME,False
5015,?PreCreateWindow@CCtrlView@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5250 NONAME,False
5016,?PreCreateWindow@CEditView@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5251 NONAME,False
5017,?PreCreateWindow@CFrameWnd@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5252 NONAME,False
5018,?PreCreateWindow@CListView@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5253 NONAME,False
5019,?PreCreateWindow@CMDIChildWnd@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5254 NONAME,False
5020,?PreCreateWindow@CMDIFrameWnd@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5255 NONAME,False
5021,?PreCreateWindow@CMiniFrameWnd@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5256 NONAME,False
5022,?PreCreateWindow@CRichEditView@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5257 NONAME,False
5023,?PreCreateWindow@CStatusBar@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5258 NONAME,False
5024,?PreCreateWindow@CTreeView@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5259 NONAME,False
5025,?PreCreateWindow@CView@@MAEHAAUtagCREATESTRUCTA@@@Z @ 5260 NONAME,False
5026,?PreCreateWindow@CWnd@@UAEHAAUtagCREATESTRUCTA@@@Z @ 5261 NONAME,False
5027,?PreDeleteItem@CCheckListBox@@IAEXPAUtagDELETEITEMSTRUCT@@@Z @ 5262 NONAME,False
5028,?PreDrawItem@CCheckListBox@@IAEXPAUtagDRAWITEMSTRUCT@@@Z @ 5263 NONAME,False
5029,?PreDrawPage@CPageSetupDialog@@UAEIGGPAUtagPSDA@@@Z @ 5264 NONAME,False
5030,?PreInitDialog@CDialog@@MAEXXZ @ 5265 NONAME,False
5031,?PreInitDialog@COleChangeSourceDialog@@UAEXXZ @ 5266 NONAME,False
5032,?PreMeasureItem@CCheckListBox@@IAEXPAUtagMEASUREITEMSTRUCT@@@Z @ 5267 NONAME,False
5033,?PreModal@CDialog@@IAEPAUHWND__@@XZ @ 5268 NONAME,False
5034,?PreModalDialog@COleControl@@QAEXPAUHWND__@@@Z @ 5269 NONAME,False
5035,?PrepareAndExecute@CRecordset@@IAEXXZ @ 5270 NONAME,False
5036,?PrepareCtrl@CDataExchange@@QAEPAUHWND__@@H@Z @ 5271 NONAME,False
5037,?PrepareEditCtrl@CDataExchange@@QAEPAUHWND__@@H@Z @ 5272 NONAME,False
5038,?PrepareOleCtrl@CDataExchange@@QAEPAVCWnd@@H@Z @ 5273 NONAME,False
5039,?PrepareUpdateHstmt@CRecordset@@IAEXXZ @ 5274 NONAME,False
5040,?PreProcessPageTemplate@CPropertyPage@@IAEXAAU_PROPSHEETPAGEA@@H@Z @ 5275 NONAME,False
5041,?PreSubclassWindow@CDragListBox@@UAEXXZ @ 5276 NONAME,False
5042,?PreSubclassWindow@CWnd@@UAEXXZ @ 5277 NONAME,False
5043,?PreTranslateInput@CWnd@@QAEHPAUtagMSG@@@Z @ 5278 NONAME,False
5044,?PreTranslateMessage@CControlBar@@UAEHPAUtagMSG@@@Z @ 5279 NONAME,False
5045,?PreTranslateMessage@CDialog@@UAEHPAUtagMSG@@@Z @ 5280 NONAME,False
5046,?PreTranslateMessage@CFormView@@MAEHPAUtagMSG@@@Z @ 5281 NONAME,False
5047,?PreTranslateMessage@CFrameWnd@@UAEHPAUtagMSG@@@Z @ 5282 NONAME,False
5048,?PreTranslateMessage@CMDIChildWnd@@UAEHPAUtagMSG@@@Z @ 5283 NONAME,False
5049,?PreTranslateMessage@CMDIFrameWnd@@UAEHPAUtagMSG@@@Z @ 5284 NONAME,False
5050,?PreTranslateMessage@COleIPFrameWnd@@UAEHPAUtagMSG@@@Z @ 5285 NONAME,False
5051,?PreTranslateMessage@COlePropertyPage@@MAEHPAUtagMSG@@@Z @ 5286 NONAME,False
5052,?PreTranslateMessage@CPropertyPage@@MAEHPAUtagMSG@@@Z @ 5287 NONAME,False
5053,?PreTranslateMessage@CPropertySheet@@UAEHPAUtagMSG@@@Z @ 5288 NONAME,False
5054,?PreTranslateMessage@CWinThread@@UAEHPAUtagMSG@@@Z @ 5289 NONAME,False
5055,?PreTranslateMessage@CWnd@@UAEHPAUtagMSG@@@Z @ 5290 NONAME,False
5056,?Print@XPrint@CDocObjectServer@@UAGJKPAPAUtagDVTARGETDEVICE@@PAPAUtagPAGESET@@PAUtagSTGMEDIUM@@PAUIContinueCallback@@JPAJ4@Z @ 5291 NONAME,False
5057,?PrinterDPtoScreenDP@CPreviewDC@@QBEXPAUtagPOINT@@@Z @ 5292 NONAME,False
5058,?PrintInsideRect@CEditView@@QAEIPAVCDC@@AAUtagRECT@@II@Z @ 5293 NONAME,False
5059,?PrintInsideRect@CRichEditView@@QAEJPAVCDC@@AAUtagRECT@@JJH@Z @ 5294 NONAME,False
5060,?PrintPage@CRichEditView@@QAEJPAVCDC@@JJ@Z @ 5295 NONAME,False
5061,?Process@COleDispatchException@@SGXPAUtagEXCEPINFO@@PBVCException@@@Z @ 5296 NONAME,False
5062,?Process@COleException@@SGJPBVCException@@@Z @ 5297 NONAME,False
5063,?ProcessAuxQueue@CSocket@@SGHXZ @ 5298 NONAME,False
5064,?ProcessHelpMsg@CFrameWnd@@IAEHAAUtagMSG@@PAK@Z @ 5299 NONAME,False
5065,?ProcessMessageFilter@CWinThread@@UAEHHPAUtagMSG@@@Z @ 5300 NONAME,False
5066,?ProcessShellCommand@CWinApp@@QAEHAAVCCommandLineInfo@@@Z @ 5301 NONAME,False
5067,?ProcessWndProcException@CWinApp@@UAEJPAVCException@@PBUtagMSG@@@Z @ 5302 NONAME,False
5068,?ProcessWndProcException@CWinThread@@UAEJPAVCException@@PBUtagMSG@@@Z @ 5303 NONAME,False
5069,?PtrOfIndex@COleSafeArray@@QAEXPAJPAPAX@Z @ 5304 NONAME,False
5070,?PtVisible@CDC@@UBEHHH@Z @ 5305 NONAME,False
5071,?PtVisible@CMetaFileDC@@UBEHHH@Z @ 5306 NONAME,False
5072,?PumpMessage@CWinThread@@UAEHXZ @ 5307 NONAME,False
5073,?PumpMessages@CSocket@@MAEHI@Z @ 5308 NONAME,False
5074,?PushStackArgs@CCmdTarget@@IAEJPAEPBEPAXGPAUtagDISPPARAMS@@PAIPAUtagVARIANT@@@Z @ 5309 NONAME,False
5075,?PutElement@COleSafeArray@@QAEXPAJPAX@Z @ 5310 NONAME,False
5076,?PutFile@CFtpConnection@@QAEHPBD0KK@Z @ 5311 NONAME,False
5077,?PX_Blob@@YAHPAVCPropExchange@@PBDAAPAXPAX@Z @ 5312 NONAME,False
5078,?PX_Bool@@YAHPAVCPropExchange@@PBDAAH@Z @ 5313 NONAME,False
5079,?PX_Bool@@YAHPAVCPropExchange@@PBDAAHH@Z @ 5314 NONAME,False
5080,?PX_Color@@YAHPAVCPropExchange@@PBDAAK@Z @ 5315 NONAME,False
5081,?PX_Color@@YAHPAVCPropExchange@@PBDAAKK@Z @ 5316 NONAME,False
5082,?PX_Currency@@YAHPAVCPropExchange@@PBDAATtagCY@@@Z @ 5317 NONAME,False
5083,?PX_Currency@@YAHPAVCPropExchange@@PBDAATtagCY@@T2@@Z @ 5318 NONAME,False
5084,?PX_DataPath@@YAHPAVCPropExchange@@PBDAAVCDataPathProperty@@1@Z @ 5319 NONAME,False
5085,?PX_DataPath@@YAHPAVCPropExchange@@PBDAAVCDataPathProperty@@ABVCString@@@Z @ 5320 NONAME,False
5086,?PX_Double@@YAHPAVCPropExchange@@PBDAAN@Z @ 5321 NONAME,False
5087,?PX_Double@@YAHPAVCPropExchange@@PBDAANN@Z @ 5322 NONAME,False
5088,?PX_Float@@YAHPAVCPropExchange@@PBDAAM@Z @ 5323 NONAME,False
5089,?PX_Float@@YAHPAVCPropExchange@@PBDAAMM@Z @ 5324 NONAME,False
5090,?PX_Font@@YAHPAVCPropExchange@@PBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 5325 NONAME,False
5091,?PX_IUnknown@@YAHPAVCPropExchange@@PBDAAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 5326 NONAME,False
5092,?PX_Long@@YAHPAVCPropExchange@@PBDAAJ@Z @ 5327 NONAME,False
5093,?PX_Long@@YAHPAVCPropExchange@@PBDAAJJ@Z @ 5328 NONAME,False
5094,?PX_Picture@@YAHPAVCPropExchange@@PBDAAVCPictureHolder@@@Z @ 5329 NONAME,False
5095,?PX_Picture@@YAHPAVCPropExchange@@PBDAAVCPictureHolder@@2@Z @ 5330 NONAME,False
5096,?PX_Short@@YAHPAVCPropExchange@@PBDAAF@Z @ 5331 NONAME,False
5097,?PX_Short@@YAHPAVCPropExchange@@PBDAAFF@Z @ 5332 NONAME,False
5098,?PX_String@@YAHPAVCPropExchange@@PBDAAVCString@@@Z @ 5333 NONAME,False
5099,?PX_String@@YAHPAVCPropExchange@@PBDAAVCString@@1@Z @ 5334 NONAME,False
5100,?PX_String@@YAHPAVCPropExchange@@PBDAAVCString@@ABV2@@Z @ 5335 NONAME,False
5101,?PX_ULong@@YAHPAVCPropExchange@@PBDAAK@Z @ 5336 NONAME,False
5102,?PX_ULong@@YAHPAVCPropExchange@@PBDAAKK@Z @ 5337 NONAME,False
5103,?PX_UShort@@YAHPAVCPropExchange@@PBDAAG@Z @ 5338 NONAME,False
5104,?PX_UShort@@YAHPAVCPropExchange@@PBDAAGG@Z @ 5339 NONAME,False
5105,?PX_VBXFontConvert@@YAHPAVCPropExchange@@AAVCFontHolder@@@Z @ 5340 NONAME,False
5106,?QueryAcceptData@CRichEditView@@MAEJPAUIDataObject@@PAGKHPAX@Z @ 5341 NONAME,False
5107,?QueryAcceptData@XRichEditOleCallback@CRichEditView@@UAGJPAUIDataObject@@PAGKHPAX@Z @ 5342 NONAME,False
5108,?QueryAggregates@CCmdTarget@@QAEPAUIUnknown@@PBX@Z @ 5343 NONAME,False
5109,?QueryContinueDrag@COleDropSource@@UAEJHK@Z @ 5344 NONAME,False
5110,?QueryContinueDrag@XDropSource@COleDropSource@@UAGJHK@Z @ 5345 NONAME,False
5111,?QueryDefHandler@COleControl@@IAEPAXABU_GUID@@@Z @ 5346 NONAME,False
5112,?QueryGetData@XDataObject@COleControl@@UAGJPAUtagFORMATETC@@@Z @ 5347 NONAME,False
5113,?QueryGetData@XDataObject@COleDataSource@@UAGJPAUtagFORMATETC@@@Z @ 5348 NONAME,False
5114,?QueryGetData@XDataObject@COleServerDoc@@UAGJPAUtagFORMATETC@@@Z @ 5349 NONAME,False
5115,?QueryGetData@XDataObject@COleServerItem@@UAGJPAUtagFORMATETC@@@Z @ 5350 NONAME,False
5116,?QueryHitPoint@XViewObject@COleControl@@UAGJKPBUtagRECT@@UtagPOINT@@JPAK@Z @ 5351 NONAME,False
5117,?QueryHitRect@XViewObject@COleControl@@UAGJKPBUtagRECT@@0JPAK@Z @ 5352 NONAME,False
5118,?QueryInfo@CHttpFile@@QBEHKAAVCString@@PAK@Z @ 5353 NONAME,False
5119,?QueryInfo@CHttpFile@@QBEHKPAU_SYSTEMTIME@@PAK@Z @ 5354 NONAME,False
5120,?QueryInfo@CHttpFile@@QBEHKPAXPAK1@Z @ 5355 NONAME,False
5121,?QueryInfoStatusCode@CHttpFile@@QBEHAAK@Z @ 5356 NONAME,False
5122,?QueryInsertObject@XRichEditOleCallback@CRichEditView@@UAGJPAU_GUID@@PAUIStorage@@J@Z @ 5357 NONAME,False
5123,?QueryInterface@?$_CIP@UIBindHost@@$1?IID_IBindHost@@3U_GUID@@B@@QAEJPAUIUnknown@@@Z @ 5358 NONAME,False
5124,?QueryInterface@CArchiveStream@@UAGJABU_GUID@@PAPAX@Z @ 5359 NONAME,False
5125,?QueryInterface@CBlobProperty@@UAGJABU_GUID@@PAPAX@Z @ 5360 NONAME,False
5126,?QueryInterface@CInnerUnknown@@UAGJABU_GUID@@PAPAX@Z @ 5361 NONAME,False
5127,?QueryInterface@COleConnPtContainer@@UAGJABU_GUID@@PAPAX@Z @ 5362 NONAME,False
5128,?QueryInterface@COleDispatchImpl@@UAGJABU_GUID@@PAPAX@Z @ 5363 NONAME,False
5129,?QueryInterface@COleUILinkInfo@@UAGJABU_GUID@@PAPAX@Z @ 5364 NONAME,False
5130,?QueryInterface@XAdviseSink@COleClientItem@@UAGJABU_GUID@@PAPAX@Z @ 5365 NONAME,False
5131,?QueryInterface@XAmbientProps@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5366 NONAME,False
5132,?QueryInterface@XBoundObjectSite@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5367 NONAME,False
5133,?QueryInterface@XClassFactory@COleObjectFactory@@UAGJABU_GUID@@PAPAX@Z @ 5368 NONAME,False
5134,?QueryInterface@XConnPt@CConnectionPoint@@UAGJABU_GUID@@PAPAX@Z @ 5369 NONAME,False
5135,?QueryInterface@XDataObject@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5370 NONAME,False
5136,?QueryInterface@XDataObject@COleDataSource@@UAGJABU_GUID@@PAPAX@Z @ 5371 NONAME,False
5137,?QueryInterface@XDataObject@COleServerDoc@@UAGJABU_GUID@@PAPAX@Z @ 5372 NONAME,False
5138,?QueryInterface@XDataObject@COleServerItem@@UAGJABU_GUID@@PAPAX@Z @ 5373 NONAME,False
5139,?QueryInterface@XDropSource@COleDropSource@@UAGJABU_GUID@@PAPAX@Z @ 5374 NONAME,False
5140,?QueryInterface@XDropTarget@COleDropTarget@@UAGJABU_GUID@@PAPAX@Z @ 5375 NONAME,False
5141,?QueryInterface@XEnumVOID@CEnumArray@@UAGJABU_GUID@@PAPAX@Z @ 5376 NONAME,False
5142,?QueryInterface@XEventSink@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5377 NONAME,False
5143,?QueryInterface@XFontNotification@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5378 NONAME,False
5144,?QueryInterface@XMessageFilter@COleMessageFilter@@UAGJABU_GUID@@PAPAX@Z @ 5379 NONAME,False
5145,?QueryInterface@XNotifyDBEvents@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5380 NONAME,False
5146,?QueryInterface@XOleCache@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5381 NONAME,False
5147,?QueryInterface@XOleClientSite@COleClientItem@@UAGJABU_GUID@@PAPAX@Z @ 5382 NONAME,False
5148,?QueryInterface@XOleClientSite@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5383 NONAME,False
5149,?QueryInterface@XOleCommandTarget@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z @ 5384 NONAME,False
5150,?QueryInterface@XOleContainer@COleControlContainer@@UAGJABU_GUID@@PAPAX@Z @ 5385 NONAME,False
5151,?QueryInterface@XOleControl@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5386 NONAME,False
5152,?QueryInterface@XOleControlSite@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5387 NONAME,False
5153,?QueryInterface@XOleDocument@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z @ 5388 NONAME,False
5154,?QueryInterface@XOleDocumentView@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z @ 5389 NONAME,False
5155,?QueryInterface@XOleInPlaceActiveObject@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5390 NONAME,False
5156,?QueryInterface@XOleInPlaceActiveObject@COleServerDoc@@UAGJABU_GUID@@PAPAX@Z @ 5391 NONAME,False
5157,?QueryInterface@XOleInPlaceFrame@COleFrameHook@@UAGJABU_GUID@@PAPAX@Z @ 5392 NONAME,False
5158,?QueryInterface@XOleInPlaceObject@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5393 NONAME,False
5159,?QueryInterface@XOleInPlaceObject@COleServerDoc@@UAGJABU_GUID@@PAPAX@Z @ 5394 NONAME,False
5160,?QueryInterface@XOleIPFrame@COleControlContainer@@UAGJABU_GUID@@PAPAX@Z @ 5395 NONAME,False
5161,?QueryInterface@XOleIPSite@COleClientItem@@UAGJABU_GUID@@PAPAX@Z @ 5396 NONAME,False
5162,?QueryInterface@XOleIPSite@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5397 NONAME,False
5163,?QueryInterface@XOleItemContainer@COleLinkingDoc@@UAGJABU_GUID@@PAPAX@Z @ 5398 NONAME,False
5164,?QueryInterface@XOleObject@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z @ 5399 NONAME,False
5165,?QueryInterface@XOleObject@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5400 NONAME,False
5166,?QueryInterface@XOleObject@COleServerDoc@@UAGJABU_GUID@@PAPAX@Z @ 5401 NONAME,False
5167,?QueryInterface@XOleObject@COleServerItem@@UAGJABU_GUID@@PAPAX@Z @ 5402 NONAME,False
5168,?QueryInterface@XOleUIObjInfo@COlePropertiesDialog@@UAGJABU_GUID@@PAPAX@Z @ 5403 NONAME,False
5169,?QueryInterface@XPerPropertyBrowsing@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5404 NONAME,False
5170,?QueryInterface@XPersistFile@COleLinkingDoc@@UAGJABU_GUID@@PAPAX@Z @ 5405 NONAME,False
5171,?QueryInterface@XPersistMemory@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5406 NONAME,False
5172,?QueryInterface@XPersistPropertyBag@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5407 NONAME,False
5173,?QueryInterface@XPersistStorage@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5408 NONAME,False
5174,?QueryInterface@XPersistStorage@COleServerDoc@@UAGJABU_GUID@@PAPAX@Z @ 5409 NONAME,False
5175,?QueryInterface@XPersistStreamInit@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5410 NONAME,False
5176,?QueryInterface@XPointerInactive@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5411 NONAME,False
5177,?QueryInterface@XPrint@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z @ 5412 NONAME,False
5178,?QueryInterface@XPropertyNotifySink@COleControlSite@@UAGJABU_GUID@@PAPAX@Z @ 5413 NONAME,False
5179,?QueryInterface@XPropertyPage@COlePropertyPage@@UAGJABU_GUID@@PAPAX@Z @ 5414 NONAME,False
5180,?QueryInterface@XPropNotifySink@COlePropertyPage@@UAGJABU_GUID@@PAPAX@Z @ 5415 NONAME,False
5181,?QueryInterface@XProvideClassInfo@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5416 NONAME,False
5182,?QueryInterface@XQuickActivate@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5417 NONAME,False
5183,?QueryInterface@XRichEditOleCallback@CRichEditView@@UAGJABU_GUID@@PAPAX@Z @ 5418 NONAME,False
5184,?QueryInterface@XSpecifyPropertyPages@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5419 NONAME,False
5185,?QueryInterface@XViewObject@COleControl@@UAGJABU_GUID@@PAPAX@Z @ 5420 NONAME,False
5186,?QueryOption@CInternetConnection@@QBEHKAAK@Z @ 5421 NONAME,False
5187,?QueryOption@CInternetConnection@@QBEHKAAVCString@@@Z @ 5422 NONAME,False
5188,?QueryOption@CInternetConnection@@QBEHKPAXPAK@Z @ 5423 NONAME,False
5189,?QueryOption@CInternetFile@@QBEHKAAK@Z @ 5424 NONAME,False
5190,?QueryOption@CInternetFile@@QBEHKAAVCString@@@Z @ 5425 NONAME,False
5191,?QueryOption@CInternetFile@@QBEHKPAXPAK@Z @ 5426 NONAME,False
5192,?QueryOption@CInternetSession@@QBEHKAAK@Z @ 5427 NONAME,False
5193,?QueryOption@CInternetSession@@QBEHKAAVCString@@@Z @ 5428 NONAME,False
5194,?QueryOption@CInternetSession@@QBEHKPAXPAK@Z @ 5429 NONAME,False
5195,?QuerySiblings@CPropertyPage@@QAEJIJ@Z @ 5430 NONAME,False
5196,?QuerySinkInterface@CConnectionPoint@@UAEPAUIUnknown@@PAU2@@Z @ 5431 NONAME,False
5197,?QuerySinkInterface@XEventConnPt@COleControl@@UAEPAUIUnknown@@PAU3@@Z @ 5432 NONAME,False
5198,?QueryStatus@XOleCommandTarget@CDocObjectServer@@UAGJPBU_GUID@@KQAU_tagOLECMD@@PAU_tagOLECMDTEXT@@@Z @ 5433 NONAME,False
5199,?QueryTextMetrics@CFontHolder@@QAEXPAUtagTEXTMETRICA@@@Z @ 5434 NONAME,False
5200,?QuickActivate@COleControlSite@@UAEHXZ @ 5435 NONAME,False
5201,?QuickActivate@XQuickActivate@COleControl@@UAGJPAUtagQACONTAINER@@PAUtagQACONTROL@@@Z @ 5436 NONAME,False
5202,?ReactivateAndUndo@COleClientItem@@QAEHXZ @ 5437 NONAME,False
5203,?ReactivateAndUndo@XOleInPlaceObject@COleControl@@UAGJXZ @ 5438 NONAME,False
5204,?ReactivateAndUndo@XOleInPlaceObject@COleServerDoc@@UAGJXZ @ 5439 NONAME,False
5205,?Read@CArchive@@QAEIPAXI@Z @ 5440 NONAME,False
5206,?Read@CArchiveStream@@UAGJPAXKPAK@Z @ 5441 NONAME,False
5207,?Read@CFile@@UAEIPAXI@Z @ 5442 NONAME,False
5208,?Read@CImageList@@QAEHPAVCArchive@@@Z @ 5443 NONAME,False
5209,?Read@CInternetFile@@UAEIPAXI@Z @ 5444 NONAME,False
5210,?Read@CMemFile@@UAEIPAXI@Z @ 5445 NONAME,False
5211,?Read@COleStreamFile@@UAEIPAXI@Z @ 5446 NONAME,False
5212,?Read@CSocketFile@@UAEIPAXI@Z @ 5447 NONAME,False
5213,?Read@CStdioFile@@UAEIPAXI@Z @ 5448 NONAME,False
5214,?ReadClass@CArchive@@QAEPAUCRuntimeClass@@PBU2@PAIPAK@Z @ 5449 NONAME,False
5215,?ReadCount@CArchive@@QAEKXZ @ 5450 NONAME,False
5216,?ReadFromArchive@CEditView@@QAEXAAVCArchive@@I@Z @ 5451 NONAME,False
5217,?ReadFromStream@CProperty@@QAEHPAUIStream@@@Z @ 5452 NONAME,False
5218,?ReadFromStream@CPropertySection@@QAEHPAUIStream@@T_LARGE_INTEGER@@@Z @ 5453 NONAME,False
5219,?ReadFromStream@CPropertySet@@QAEHPAUIStream@@@Z @ 5454 NONAME,False
5220,?ReadItem@COleClientItem@@UAEXAAVCArchive@@@Z @ 5455 NONAME,False
5221,?ReadItemCompound@COleClientItem@@QAEXAAVCArchive@@@Z @ 5456 NONAME,False
5222,?ReadItemFlat@COleClientItem@@QAEXAAVCArchive@@@Z @ 5457 NONAME,False
5223,?ReadList@CRecentFileList@@UAEXXZ @ 5458 NONAME,False
5224,?ReadNameDictFromStream@CPropertySection@@QAEHPAUIStream@@@Z @ 5459 NONAME,False
5225,?ReadObject@CArchive@@QAEPAVCObject@@PBUCRuntimeClass@@@Z @ 5460 NONAME,False
5226,?ReadString@CArchive@@QAEHAAVCString@@@Z @ 5461 NONAME,False
5227,?ReadString@CArchive@@QAEPADPADI@Z @ 5462 NONAME,False
5228,?ReadString@CInternetFile@@UAEHAAVCString@@@Z @ 5463 NONAME,False
5229,?ReadString@CInternetFile@@UAEPADPADI@Z @ 5464 NONAME,False
5230,?ReadString@CStdioFile@@UAEHAAVCString@@@Z @ 5465 NONAME,False
5231,?ReadString@CStdioFile@@UAEPADPADI@Z @ 5466 NONAME,False
5232,?Realloc@CMemFile@@MAEPAEPAEK@Z @ 5467 NONAME,False
5233,?Realloc@CSharedFile@@MAEPAEPAEK@Z @ 5468 NONAME,False
5234,?ReallocLongBinary@CFieldExchange@@QAEPAEAAVCLongBinary@@JJ@Z @ 5469 NONAME,False
5235,?RebindParams@CRecordset@@QAEXPAX@Z @ 5470 NONAME,False
5236,?RecalcDelayShow@CControlBar@@UAEKPAUAFX_SIZEPARENTPARAMS@@@Z @ 5471 NONAME,False
5237,?RecalcLayout@CFrameWnd@@UAEXH@Z @ 5472 NONAME,False
5238,?RecalcLayout@CMiniDockFrameWnd@@UAEXH@Z @ 5473 NONAME,False
5239,?RecalcLayout@COleCntrFrameWnd@@UAEXH@Z @ 5474 NONAME,False
5240,?RecalcLayout@COleDocIPFrameWnd@@MAEXH@Z @ 5475 NONAME,False
5241,?RecalcLayout@COleIPFrameWnd@@UAEXH@Z @ 5476 NONAME,False
5242,?RecalcLayout@CSplitterWnd@@UAEXXZ @ 5477 NONAME,False
5243,?Receive@CAsyncSocket@@UAEHPAXHH@Z @ 5478 NONAME,False
5244,?Receive@CSocket@@UAEHPAXHH@Z @ 5479 NONAME,False
5245,?ReceiveFrom@CAsyncSocket@@QAEHPAXHAAVCString@@AAIH@Z @ 5480 NONAME,False
5246,?ReceiveFromHelper@CAsyncSocket@@MAEHPAXHPAUsockaddr@@PAHH@Z @ 5481 NONAME,False
5247,?ReceiveFromHelper@CSocket@@MAEHPAXHPAUsockaddr@@PAHH@Z @ 5482 NONAME,False
5248,?RecreateControlWindow@COleControl@@QAEXXZ @ 5483 NONAME,False
5249,?rectDefault@CFrameWnd@@2VCRect@@B @ 5484 NONAME DATA,False
5250,?RectVisible@CDC@@UBEHPBUtagRECT@@@Z @ 5485 NONAME,False
5251,?RectVisible@CMetaFileDC@@UBEHPBUtagRECT@@@Z @ 5486 NONAME,False
5252,?Redim@COleSafeArray@@QAEXPAUtagSAFEARRAYBOUND@@@Z @ 5487 NONAME,False
5253,?ReDockControlBar@CDockBar@@QAEXPAVCControlBar@@PBUtagRECT@@@Z @ 5488 NONAME,False
5254,?ReDockControlBar@CFrameWnd@@QAEXPAVCControlBar@@PAVCDockBar@@PBUtagRECT@@@Z @ 5489 NONAME,False
5255,?ReflectChildNotify@CWnd@@IAEHIIJPAJ@Z @ 5490 NONAME,False
5256,?ReflectLastMsg@CWnd@@KGHPAUHWND__@@PAJ@Z @ 5491 NONAME,False
5257,?Refresh@COleControl@@QAEXXZ @ 5492 NONAME,False
